,rank,title,author,publisher,date,amazon links
1698,9,"WHEREVER YOU ARE, MY LOVE WILL FIND YOU",written and illustrated by Nancy Tillman,Feiwel & Friends,"December 19, 2010",http://www.amazon.com/Wherever-You-Are-Love-Will/dp/0312549660?tag=NYTBSREV-20
1699,10,ART AND MAX,written and illustrated by David Wiesner,Clarion,"December 19, 2010",http://www.amazon.com/Art-Max-David-Wiesner/dp/0618756639?tag=NYTBSREV-20
1700,1,OF THEE I SING,by Barack Obama. Illustrated by Loren Long,Knopf,"December 12, 2010",http://www.amazon.com/Of-Thee-Sing-Letter-Daughters/dp/037583527X?tag=NYTBSREV-20
1701,2,LLAMA LLAMA HOLIDAY DRAMA,by Anna Dewdney,Viking,"December 12, 2010",http://www.amazon.com/Llama-Holiday-Drama-Anna-Dewdney/dp/0670011614?tag=NYTBSREV-20
1702,3,LEGO STAR WARS,by Simon Beecroft,DK,"December 12, 2010",http://www.amazon.com/LEGO-Star-Wars-Visual-Dictionary/dp/0756655293?tag=NYTBSREV-20
1703,4,"WHEREVER YOU ARE, MY LOVE WILL FIND YOU",written and illustrated by Nancy Tillman,Feiwel & Friends,"December 12, 2010",http://www.amazon.com/Wherever-You-Are-Love-Will/dp/0312549660?tag=NYTBSREV-20
1704,5,FABULOUS FASHION BOUTIQUE,by Jane O’Connor. Illustrated by Robin Preiss Glasser,HarperCollins,"December 12, 2010",http://www.amazon.com/Fancy-Nancy-Fabulous-Fashion-Boutique/dp/006123592X?tag=NYTBSREV-20
1705,6,KNUFFLE BUNNY FREE,written and illustrated by Mo Willems,Balzer & Bray/HarperCollins,"December 12, 2010",http://www.amazon.com/Knuffle-Bunny-Free-Unexpected-Diversion/dp/0061929573?tag=NYTBSREV-20
1706,7,ART AND MAX,written and illustrated by David Wiesner,Clarion,"December 12, 2010",http://www.amazon.com/Art-Max-David-Wiesner/dp/0618756639?tag=NYTBSREV-20
1707,8,"IT'S CHRISTMAS, DAVID!",written and illustrated by David Shannon,Blue Sky/Scholastic,"December 12, 2010",http://www.amazon.com/Its-Christmas-David-Shannon/dp/054514311X?tag=NYTBSREV-20
1708,9,IT’S A BOOK,written and illustrated by Lane Smith,Roaring Brook,"December 12, 2010",http://www.amazon.com/Its-Book-Lane-Smith/dp/1596436069?tag=NYTBSREV-20
1709,10,CAN'T WAIT TILL CHRISTMAS,by Mike Huckabee. Illustrated by Jed Henry,Putnam,"December 12, 2010",http://www.amazon.com/Cant-Wait-Till-Christmas-Huckabee/dp/0399255397?tag=NYTBSREV-20
1710,1,OF THEE I SING,by Barack Obama. Illustrated by Loren Long,Knopf,"December 5, 2010",http://www.amazon.com/Of-Thee-Sing-Letter-Daughters/dp/037583527X?tag=NYTBSREV-20
1711,2,LLAMA LLAMA HOLIDAY DRAMA,by Anna Dewdney,Viking,"December 5, 2010",http://www.amazon.com/Llama-Holiday-Drama-Anna-Dewdney/dp/0670011614?tag=NYTBSREV-20
1712,3,LEGO STAR WARS,by Simon Beecroft,DK,"December 5, 2010",http://www.amazon.com/LEGO-Star-Wars-Visual-Dictionary/dp/0756655293?tag=NYTBSREV-20
1713,4,FABULOUS FASHION BOUTIQUE,by Jane O’Connor. Illustrated by Robin Preiss Glasser,HarperCollins,"December 5, 2010",http://www.amazon.com/Fancy-Nancy-Fabulous-Fashion-Boutique/dp/006123592X?tag=NYTBSREV-20
1714,5,"IT'S CHRISTMAS, DAVID!",written and illustrated by David Shannon,Blue Sky/Scholastic,"December 5, 2010",http://www.amazon.com/Its-Christmas-David-Shannon/dp/054514311X?tag=NYTBSREV-20
1715,6,KNUFFLE BUNNY FREE,written and illustrated by Mo Willems,Balzer & Bray/HarperCollins,"December 5, 2010",http://www.amazon.com/Knuffle-Bunny-Free-Unexpected-Diversion/dp/0061929573?tag=NYTBSREV-20
1716,7,"WHEREVER YOU ARE, MY LOVE WILL FIND YOU",written and illustrated by Nancy Tillman,Feiwel & Friends,"December 5, 2010",http://www.amazon.com/Wherever-You-Are-Love-Will/dp/0312549660?tag=NYTBSREV-20
1717,8,ART AND MAX,written and illustrated by David Wiesner,Clarion,"December 5, 2010",http://www.amazon.com/Art-Max-David-Wiesner/dp/0618756639?tag=NYTBSREV-20
1718,9,IT’S A BOOK,written and illustrated by Lane Smith,Roaring Brook,"December 5, 2010",http://www.amazon.com/Its-Book-Lane-Smith/dp/1596436069?tag=NYTBSREV-20
1719,10,OLIVIA GOES TO VENICE,written and illustrated by Ian Falconer,Atheneum,"December 5, 2010",http://www.amazon.com/Olivia-Goes-Venice-Ian-Falconer/dp/1416996745?tag=NYTBSREV-20
1720,1,LLAMA LLAMA HOLIDAY DRAMA,by Anna Dewdney,Viking,"November 28, 2010",http://www.amazon.com/Llama-Holiday-Drama-Anna-Dewdney/dp/0670011614?tag=NYTBSREV-20
1721,2,FABULOUS FASHION BOUTIQUE,by Jane O’Connor. Illustrated by Robin Preiss Glasser,HarperCollins,"November 28, 2010",http://www.amazon.com/Fancy-Nancy-Fabulous-Fashion-Boutique/dp/006123592X?tag=NYTBSREV-20
1722,3,KNUFFLE BUNNY FREE,written and illustrated by Mo Willems,Balzer & Bray/HarperCollins,"November 28, 2010",http://www.amazon.com/Knuffle-Bunny-Free-Unexpected-Diversion/dp/0061929573?tag=NYTBSREV-20
1723,4,"IT'S CHRISTMAS, DAVID!",written and illustrated by David Shannon,Blue Sky/Scholastic,"November 28, 2010",http://www.amazon.com/Its-Christmas-David-Shannon/dp/054514311X?tag=NYTBSREV-20
1724,5,IT’S A BOOK,written and illustrated by Lane Smith,Roaring Brook,"November 28, 2010",http://www.amazon.com/Its-Book-Lane-Smith/dp/1596436069?tag=NYTBSREV-20
1725,6,LEGO STAR WARS,by Simon Beecroft,DK,"November 28, 2010",http://www.amazon.com/LEGO-Star-Wars-Visual-Dictionary/dp/0756655293?tag=NYTBSREV-20
1726,7,"WHEREVER YOU ARE, MY LOVE WILL FIND YOU",written and illustrated by Nancy Tillman,Feiwel & Friends,"November 28, 2010",http://www.amazon.com/Wherever-You-Are-Love-Will/dp/0312549660?tag=NYTBSREV-20
1727,8,ART AND MAX,written and illustrated by David Wiesner,Clarion,"November 28, 2010",http://www.amazon.com/Art-Max-David-Wiesner/dp/0618756639?tag=NYTBSREV-20
1728,9,OLIVIA GOES TO VENICE,written and illustrated by Ian Falconer,Atheneum,"November 28, 2010",http://www.amazon.com/Olivia-Goes-Venice-Ian-Falconer/dp/1416996745?tag=NYTBSREV-20
1729,10,CHILDREN MAKE TERRIBLE PETS,written and illustrated by Peter Brown,"Little, Brown","November 28, 2010",http://www.amazon.com/Children-Terrible-Starring-Lucille-Beatrice/dp/0316015482?tag=NYTBSREV-20
1730,1,LLAMA LLAMA HOLIDAY DRAMA,by Anna Dewdney,Viking,"November 21, 2010",http://www.amazon.com/Llama-Holiday-Drama-Anna-Dewdney/dp/0670011614?tag=NYTBSREV-20
1731,2,FABULOUS FASHION BOUTIQUE,by Jane O’Connor. Illustrated by Robin Preiss Glasser,HarperCollins,"November 21, 2010",http://www.amazon.com/Fancy-Nancy-Fabulous-Fashion-Boutique/dp/006123592X?tag=NYTBSREV-20
1732,3,KNUFFLE BUNNY FREE,written and illustrated by Mo Willems,Balzer & Bray/HarperCollins,"November 21, 2010",http://www.amazon.com/Knuffle-Bunny-Free-Unexpected-Diversion/dp/0061929573?tag=NYTBSREV-20
1733,4,HEADS,written and illustrated by Matthew Van Fleet,Paula Wiseman/Simon & Schuster,"November 21, 2010",http://www.amazon.com/Heads-Matthew-Van-Fleet/dp/1442403799?tag=NYTBSREV-20
1734,5,LEGO STAR WARS,by Simon Beecroft,DK,"November 21, 2010",http://www.amazon.com/LEGO-Star-Wars-Visual-Dictionary/dp/0756655293?tag=NYTBSREV-20
1735,6,OLIVIA GOES TO VENICE,written and illustrated by Ian Falconer,Atheneum,"November 21, 2010",http://www.amazon.com/Olivia-Goes-Venice-Ian-Falconer/dp/1416996745?tag=NYTBSREV-20
1736,7,IT’S A BOOK,written and illustrated by Lane Smith,Roaring Brook,"November 21, 2010",http://www.amazon.com/Its-Book-Lane-Smith/dp/1596436069?tag=NYTBSREV-20
1737,8,ART AND MAX,written and illustrated by David Wiesner,Clarion,"November 21, 2010",http://www.amazon.com/Art-Max-David-Wiesner/dp/0618756639?tag=NYTBSREV-20
1738,9,"DC SUPER HEROES, THE ULTIMATE POP-UP BOOK",by the DC Comics staff and Matthew Reinhart,"Little, Brown","November 21, 2010",http://www.amazon.com/DC-Super-Heroes-Ultimate-Pop-Up/dp/0316019984?tag=NYTBSREV-20
1739,10,"WHEREVER YOU ARE, MY LOVE WILL FIND YOU",written and illustrated by Nancy Tillman,Feiwel & Friends,"November 21, 2010",http://www.amazon.com/Wherever-You-Are-Love-Will/dp/0312549660?tag=NYTBSREV-20
1740,1,"SCAREDY-CAT, SPLAT!",written and illustrated by Rob Scotton,Harper/HarperCollins,"November 14, 2010",http://www.amazon.com/Scaredy-Cat-Splat-Cat-Rob-Scotton/dp/0061177601?tag=NYTBSREV-20
1741,2,LLAMA LLAMA HOLIDAY DRAMA,by Anna Dewdney,Viking,"November 14, 2010",http://www.amazon.com/Llama-Holiday-Drama-Anna-Dewdney/dp/0670011614?tag=NYTBSREV-20
1742,3,FABULOUS FASHION BOUTIQUE,by Jane O’Connor. Illustrated by Robin Preiss Glasser,HarperCollins,"November 14, 2010",http://www.amazon.com/Fancy-Nancy-Fabulous-Fashion-Boutique/dp/006123592X?tag=NYTBSREV-20
1743,4,KNUFFLE BUNNY FREE,written and illustrated by Mo Willems,Balzer & Bray/HarperCollins,"November 14, 2010",http://www.amazon.com/Knuffle-Bunny-Free-Unexpected-Diversion/dp/0061929573?tag=NYTBSREV-20
1744,5,HEADS,written and illustrated by Matthew Van Fleet,Paula Wiseman/Simon & Schuster,"November 14, 2010",http://www.amazon.com/Heads-Matthew-Van-Fleet/dp/1442403799?tag=NYTBSREV-20
1745,6,LEGO STAR WARS,by Simon Beecroft,DK,"November 14, 2010",http://www.amazon.com/LEGO-Star-Wars-Visual-Dictionary/dp/0756655293?tag=NYTBSREV-20
1746,7,IT’S A BOOK,written and illustrated by Lane Smith,Roaring Brook,"November 14, 2010",http://www.amazon.com/Its-Book-Lane-Smith/dp/1596436069?tag=NYTBSREV-20
1747,8,ART AND MAX,written and illustrated by David Wiesner,Clarion,"November 14, 2010",http://www.amazon.com/Art-Max-David-Wiesner/dp/0618756639?tag=NYTBSREV-20
1748,9,"DC SUPER HEROES, THE ULTIMATE POP-UP BOOK",by the DC Comics staff and Matthew Reinhart,"Little, Brown","November 14, 2010",http://www.amazon.com/DC-Super-Heroes-Ultimate-Pop-Up/dp/0316019984?tag=NYTBSREV-20
1749,10,JIMI: SOUNDS LIKE A RAINBOW,by Gary Golio. Illustrated by  Javaka Steptoe,Clarion,"November 14, 2010",http://www.amazon.com/Jimi-Sounds-Rainbow-Story-Hendrix/dp/0618852794?tag=NYTBSREV-20
1750,1,LLAMA LLAMA HOLIDAY DRAMA,by Anna Dewdney,Viking,"November 7, 2010",http://www.amazon.com/Llama-Holiday-Drama-Anna-Dewdney/dp/0670011614?tag=NYTBSREV-20
1751,2,"SCAREDY-CAT, SPLAT!",written and illustrated by Rob Scotton,Harper/HarperCollins,"November 7, 2010",http://www.amazon.com/Scaredy-Cat-Splat-Cat-Rob-Scotton/dp/0061177601?tag=NYTBSREV-20
1752,3,FABULOUS FASHION BOUTIQUE,by Jane O’Connor. Illustrated by Robin Preiss Glasser,HarperCollins,"November 7, 2010",http://www.amazon.com/Fancy-Nancy-Fabulous-Fashion-Boutique/dp/006123592X?tag=NYTBSREV-20
1753,4,ZEN GHOSTS,written and illustrated by Jon J Muth,Scholastic Press,"November 7, 2010",http://www.amazon.com/Zen-Ghosts-Jon-J-Muth/dp/043963430X?tag=NYTBSREV-20
1754,5,KNUFFLE BUNNY FREE,written and illustrated by Mo Willems,Balzer & Bray/HarperCollins,"November 7, 2010",http://www.amazon.com/Knuffle-Bunny-Free-Unexpected-Diversion/dp/0061929573?tag=NYTBSREV-20
1755,6,IT’S A BOOK,written and illustrated by Lane Smith,Roaring Brook,"November 7, 2010",http://www.amazon.com/Its-Book-Lane-Smith/dp/1596436069?tag=NYTBSREV-20
1756,7,OLIVIA GOES TO VENICE,written and illustrated by Ian Falconer,Atheneum,"November 7, 2010",http://www.amazon.com/Olivia-Goes-Venice-Ian-Falconer/dp/1416996745?tag=NYTBSREV-20
1757,8,LEGO STAR WARS,by Simon Beecroft,DK,"November 7, 2010",http://www.amazon.com/LEGO-Star-Wars-Visual-Dictionary/dp/0756655293?tag=NYTBSREV-20
1758,9,ART AND MAX,written and illustrated by David Wiesner,Clarion,"November 7, 2010",http://www.amazon.com/Art-Max-David-Wiesner/dp/0618756639?tag=NYTBSREV-20
1759,10,THE THREE LITTLE DASSIES,written and illustrated by Jan Brett,Putnam,"November 7, 2010",http://www.amazon.com/The-Little-Dassies-Jan-Brett/dp/0399254994?tag=NYTBSREV-20
1760,1,KNUFFLE BUNNY FREE,written and illustrated by Mo Willems,Balzer & Bray/HarperCollins,"October 31, 2010",http://www.amazon.com/Knuffle-Bunny-Free-Unexpected-Diversion/dp/0061929573?tag=NYTBSREV-20
1761,2,FABULOUS FASHION BOUTIQUE,by Jane O’Connor. Illustrated by Robin Preiss Glasser,HarperCollins,"October 31, 2010",http://www.amazon.com/Fancy-Nancy-Fabulous-Fashion-Boutique/dp/006123592X?tag=NYTBSREV-20
1762,3,"SCAREDY-CAT, SPLAT!",written and illustrated by Rob Scotton,Harper/HarperCollins,"October 31, 2010",http://www.amazon.com/Scaredy-Cat-Splat-Cat-Rob-Scotton/dp/0061177601?tag=NYTBSREV-20
1763,4,ZEN GHOSTS,written and illustrated by Jon J Muth,Scholastic Press,"October 31, 2010",http://www.amazon.com/Zen-Ghosts-Jon-J-Muth/dp/043963430X?tag=NYTBSREV-20
1764,5,ART AND MAX,written and illustrated by David Wiesner,Clarion,"October 31, 2010",http://www.amazon.com/Art-Max-David-Wiesner/dp/0618756639?tag=NYTBSREV-20
1765,6,OLIVIA GOES TO VENICE,written and illustrated by Ian Falconer,Atheneum,"October 31, 2010",http://www.amazon.com/Olivia-Goes-Venice-Ian-Falconer/dp/1416996745?tag=NYTBSREV-20
1766,7,LEGO STAR WARS,by Simon Beecroft,DK,"October 31, 2010",http://www.amazon.com/LEGO-Star-Wars-Visual-Dictionary/dp/0756655293?tag=NYTBSREV-20
1767,8,THE LION AND THE MOUSE,by Jerry Pinkney,"Little, Brown","October 31, 2010",http://www.amazon.com/The-Lion-Mouse-Jerry-Pinkney/dp/0316013560?tag=NYTBSREV-20
1768,9,MY MOMMY HUNG THE MOON,by Jamie Lee Curtis.  Illustrated by Laura Cornell,Joanna Cotler/HarperCollins,"October 31, 2010",http://www.amazon.com/My-Mommy-Hung-Moon-Story/dp/0060290161?tag=NYTBSREV-20
1769,10,THE THREE LITTLE DASSIES,written and illustrated by Jan Brett,Putnam,"October 31, 2010",http://www.amazon.com/The-Little-Dassies-Jan-Brett/dp/0399254994?tag=NYTBSREV-20
1770,1,KNUFFLE BUNNY FREE,written and illustrated by Mo Willems,Balzer & Bray/HarperCollins,"October 24, 2010",http://www.amazon.com/Knuffle-Bunny-Free-Unexpected-Diversion/dp/0061929573?tag=NYTBSREV-20
1771,2,"SCAREDY-CAT, SPLAT!",written and illustrated by Rob Scotton,Harper/HarperCollins,"October 24, 2010",http://www.amazon.com/Scaredy-Cat-Splat-Cat-Rob-Scotton/dp/0061177601?tag=NYTBSREV-20
1772,3,MY MOMMY HUNG THE MOON,by Jamie Lee Curtis.  Illustrated by Laura Cornell,Joanna Cotler/HarperCollins,"October 24, 2010",http://www.amazon.com/My-Mommy-Hung-Moon-Story/dp/0060290161?tag=NYTBSREV-20
1773,4,OLIVIA GOES TO VENICE,written and illustrated by Ian Falconer,Atheneum,"October 24, 2010",http://www.amazon.com/Olivia-Goes-Venice-Ian-Falconer/dp/1416996745?tag=NYTBSREV-20
1774,5,HEADS,written and illustrated by Matthew Van Fleet,Paula Wiseman/Simon & Schuster,"October 24, 2010",http://www.amazon.com/Heads-Matthew-Van-Fleet/dp/1442403799?tag=NYTBSREV-20
1775,6,LEGO STAR WARS,by Simon Beecroft,DK,"October 24, 2010",http://www.amazon.com/LEGO-Star-Wars-Visual-Dictionary/dp/0756655293?tag=NYTBSREV-20
1776,7,"DC SUPER HEROES, THE ULTIMATE POP-UP BOOK",by the DC Comics staff and Matthew Reinhart,"Little, Brown","October 24, 2010",http://www.amazon.com/DC-Super-Heroes-Ultimate-Pop-Up/dp/0316019984?tag=NYTBSREV-20
1777,8,IT’S A BOOK,written and illustrated by Lane Smith,Roaring Brook,"October 24, 2010",http://www.amazon.com/Its-Book-Lane-Smith/dp/1596436069?tag=NYTBSREV-20
1778,9,ZEN GHOSTS,written and illustrated by Jon J Muth,Scholastic Press,"October 24, 2010",http://www.amazon.com/Zen-Ghosts-Jon-J-Muth/dp/043963430X?tag=NYTBSREV-20
1779,10,"WHEREVER YOU ARE, MY LOVE WILL FIND YOU",written and illustrated by Nancy Tillman,Feiwel & Friends,"October 24, 2010",http://www.amazon.com/Wherever-You-Are-Love-Will/dp/0312549660?tag=NYTBSREV-20
1780,1,KNUFFLE BUNNY FREE,written and illustrated by Mo Willems,Balzer & Bray/HarperCollins,"October 17, 2010",http://www.amazon.com/Knuffle-Bunny-Free-Unexpected-Diversion/dp/0061929573?tag=NYTBSREV-20
1781,2,"SCAREDY-CAT, SPLAT!",written and illustrated by Rob Scotton,Harper/HarperCollins,"October 17, 2010",http://www.amazon.com/Scaredy-Cat-Splat-Cat-Rob-Scotton/dp/0061177601?tag=NYTBSREV-20
1782,3,MY MOMMY HUNG THE MOON,by Jamie Lee Curtis.  Illustrated by Laura Cornell,Joanna Cotler/HarperCollins,"October 17, 2010",http://www.amazon.com/My-Mommy-Hung-Moon-Story/dp/0060290161?tag=NYTBSREV-20
1783,4,OLIVIA GOES TO VENICE,written and illustrated by Ian Falconer,Atheneum,"October 17, 2010",http://www.amazon.com/Olivia-Goes-Venice-Ian-Falconer/dp/1416996745?tag=NYTBSREV-20
1784,5,LEGO STAR WARS,by Simon Beecroft,DK,"October 17, 2010",http://www.amazon.com/LEGO-Star-Wars-Visual-Dictionary/dp/0756655293?tag=NYTBSREV-20
1785,6,HEADS,written and illustrated by Matthew Van Fleet,Paula Wiseman/Simon & Schuster,"October 17, 2010",http://www.amazon.com/Heads-Matthew-Van-Fleet/dp/1442403799?tag=NYTBSREV-20
1786,7,IT’S A BOOK,written and illustrated by Lane Smith,Roaring Brook,"October 17, 2010",http://www.amazon.com/Its-Book-Lane-Smith/dp/1596436069?tag=NYTBSREV-20
1787,8,"WHEREVER YOU ARE, MY LOVE WILL FIND YOU",written and illustrated by Nancy Tillman,Feiwel & Friends,"October 17, 2010",http://www.amazon.com/Wherever-You-Are-Love-Will/dp/0312549660?tag=NYTBSREV-20
1788,9,WE ARE IN A BOOK!,written and illustrated by Mo Willems,Hyperion,"October 17, 2010",http://www.amazon.com/We-Are-Book-Elephant-Piggie/dp/1423133080?tag=NYTBSREV-20
1789,10,THE THREE LITTLE DASSIES,written and illustrated by Jan Brett,Putnam,"October 17, 2010",http://www.amazon.com/The-Little-Dassies-Jan-Brett/dp/0399254994?tag=NYTBSREV-20
1790,1,MY MOMMY HUNG THE MOON,by Jamie Lee Curtis.  Illustrated by Laura Cornell,Joanna Cotler/HarperCollins,"October 10, 2010",http://www.amazon.com/My-Mommy-Hung-Moon-Story/dp/0060290161?tag=NYTBSREV-20
1791,2,"SCAREDY-CAT, SPLAT!",written and illustrated by Rob Scotton,Harper/HarperCollins,"October 10, 2010",http://www.amazon.com/Scaredy-Cat-Splat-Cat-Rob-Scotton/dp/0061177601?tag=NYTBSREV-20
1792,3,LEGO STAR WARS,by Simon Beecroft,DK,"October 10, 2010",http://www.amazon.com/LEGO-Star-Wars-Visual-Dictionary/dp/0756655293?tag=NYTBSREV-20
1793,4,HEADS,written and illustrated by Matthew Van Fleet,Paula Wiseman/Simon & Schuster,"October 10, 2010",http://www.amazon.com/Heads-Matthew-Van-Fleet/dp/1442403799?tag=NYTBSREV-20
1794,5,THE THREE LITTLE DASSIES,written and illustrated by Jan Brett,Putnam,"October 10, 2010",http://www.amazon.com/The-Little-Dassies-Jan-Brett/dp/0399254994?tag=NYTBSREV-20
1795,6,IT’S A BOOK,written and illustrated by Lane Smith,Roaring Brook,"October 10, 2010",http://www.amazon.com/Its-Book-Lane-Smith/dp/1596436069?tag=NYTBSREV-20
1796,7,WE ARE IN A BOOK!,written and illustrated by Mo Willems,Hyperion,"October 10, 2010",http://www.amazon.com/We-Are-Book-Elephant-Piggie/dp/1423133080?tag=NYTBSREV-20
1797,8,"WHEREVER YOU ARE, MY LOVE WILL FIND YOU",written and illustrated by Nancy Tillman,Feiwel & Friends,"October 10, 2010",http://www.amazon.com/Wherever-You-Are-Love-Will/dp/0312549660?tag=NYTBSREV-20
1798,9,CHILDREN MAKE TERRIBLE PETS,written and illustrated by Peter Brown,"Little, Brown","October 10, 2010",http://www.amazon.com/Children-Terrible-Starring-Lucille-Beatrice/dp/0316015482?tag=NYTBSREV-20
1799,10,BATS AT THE BALLGAME,written and illustrated by Brian Lies,Houghton Mifflin Harcourt,"October 10, 2010",http://www.amazon.com/Bats-Ballgame-Book-Brian-Lies/dp/0547249705?tag=NYTBSREV-20
1800,1,MY MOMMY HUNG THE MOON,by Jamie Lee Curtis.  Illustrated by Laura Cornell,Joanna Cotler/HarperCollins,"October 3, 2010",http://www.amazon.com/My-Mommy-Hung-Moon-Story/dp/0060290161?tag=NYTBSREV-20
1801,2,LEGO STAR WARS,by Simon Beecroft,DK,"October 3, 2010",http://www.amazon.com/LEGO-Star-Wars-Visual-Dictionary/dp/0756655293?tag=NYTBSREV-20
1802,3,"SCAREDY-CAT, SPLAT!",written and illustrated by Rob Scotton,Harper/HarperCollins,"October 3, 2010",http://www.amazon.com/Scaredy-Cat-Splat-Cat-Rob-Scotton/dp/0061177601?tag=NYTBSREV-20
1803,4,HEADS,written and illustrated by Matthew Van Fleet,Paula Wiseman/Simon & Schuster,"October 3, 2010",http://www.amazon.com/Heads-Matthew-Van-Fleet/dp/1442403799?tag=NYTBSREV-20
1804,5,WE ARE IN A BOOK!,written and illustrated by Mo Willems,Hyperion,"October 3, 2010",http://www.amazon.com/We-Are-Book-Elephant-Piggie/dp/1423133080?tag=NYTBSREV-20
1805,6,THE ODIOUS OGRE,by Norton Juster. Illustrated by Jules Feiffer,Michael di Capua/Scholastic,"October 3, 2010",http://www.amazon.com/The-Odious-Ogre-Norton-Juster/dp/0545162025?tag=NYTBSREV-20
1806,7,"WHEREVER YOU ARE, MY LOVE WILL FIND YOU",written and illustrated by Nancy Tillman,Feiwel & Friends,"October 3, 2010",http://www.amazon.com/Wherever-You-Are-Love-Will/dp/0312549660?tag=NYTBSREV-20
1807,8,IT’S A BOOK,written and illustrated by Lane Smith,Roaring Brook,"October 3, 2010",http://www.amazon.com/Its-Book-Lane-Smith/dp/1596436069?tag=NYTBSREV-20
1808,9,BATS AT THE BALLGAME,written and illustrated by Brian Lies,Houghton Mifflin Harcourt,"October 3, 2010",http://www.amazon.com/Bats-Ballgame-Book-Brian-Lies/dp/0547249705?tag=NYTBSREV-20
1809,10,CHILDREN MAKE TERRIBLE PETS,written and illustrated by Peter Brown,"Little, Brown","October 3, 2010",http://www.amazon.com/Children-Terrible-Starring-Lucille-Beatrice/dp/0316015482?tag=NYTBSREV-20
1810,1,MY MOMMY HUNG THE MOON,by Jamie Lee Curtis.  Illustrated by Laura Cornell,Joanna Cotler/HarperCollins,"September 26, 2010",http://www.amazon.com/My-Mommy-Hung-Moon-Story/dp/0060290161?tag=NYTBSREV-20
1811,2,IT’S A BOOK,written and illustrated by Lane Smith,Roaring Brook,"September 26, 2010",http://www.amazon.com/Its-Book-Lane-Smith/dp/1596436069?tag=NYTBSREV-20
